manufacturer,releaseyear,memsize,gpuclock,memclock,unifiedshader,tmu,rop,g3dmark,g2dmark,tdp,powerperformance,performance_per_watt,performance_per_gb,performance_per_shader,gpu_age,performance_category
1,2010.0,0.512,775,1000.0,960.0,48,32,335,552,35.0,9.58,9.571428571428571,654.296875,0.3489583333333333,16.0,3
2,2010.0,1.536,725,900.0,480.0,24,8,1953,413,50.0,39.07,39.06,1271.484375,4.06875,16.0,1
2,2010.0,1.536,725,900.0,480.0,24,8,1198,246,50.0,23.95,23.96,779.9479166666666,2.495833333333333,16.0,1
2,2010.0,0.768,650,900.0,480.0,24,8,2289,381,150.0,15.26,15.26,2980.46875,4.76875,16.0,1
2,2010.0,3.0,608,854.0,480.0,60,48,881,250,35.0,25.17,25.17142857142857,293.6666666666667,1.8354166666666667,16.0,1
1,2010.0,1.024,760,900.0,256.0,16,8,784,279,64.0,12.26,12.25,765.625,3.0625,16.0,1
1,2010.0,1.024,1500,1600.0,256.0,16,8,473,177,39.0,12.14,12.128205128205128,461.9140625,1.84765625,16.0,3
1,2010.0,1.024,384,1600.0,256.0,16,16,473,177,39.0,12.14,12.128205128205128,461.9140625,1.84765625,16.0,3
1,2010.0,0.512,384,1600.0,256.0,16,16,383,187,39.0,9.83,9.82051282051282,748.046875,1.49609375,16.0,3
2,2010.0,1.024,1519,1502.0,256.0,16,16,219,80,35.0,6.25,6.257142857142857,213.8671875,0.85546875,16.0,3
2,2010.0,1.024,1455,1253.0,256.0,16,16,546,225,40.0,13.64,13.65,533.203125,2.1328125,16.0,3
2,2010.0,1.024,1228,1050.0,256.0,16,8,942,294,62.0,15.2,15.193548387096774,919.921875,3.6796875,16.0,1
2,2010.0,1.024,1228,1002.0,256.0,16,16,190,87,35.0,5.44,5.428571428571429,185.546875,0.7421875,16.0,3
1,2010.0,1.024,965,900.0,256.0,24,8,1062,207,50.0,21.24,21.24,1037.109375,4.1484375,16.0,1
1,2010.0,1.024,1082,900.0,256.0,16,8,763,403,31.0,24.62,24.61290322580645,745.1171875,2.98046875,16.0,1
1,2010.0,1.024,648,1242.0,240.0,80,32,487,144,26.0,18.75,18.73076923076923,475.5859375,2.029166666666667,16.0,3
1,2010.0,1.024,633,1134.0,240.0,80,28,353,318,65.0,19.155,19.155714285714286,344.7265625,1.4708333333333334,16.0,3
1,2010.0,1.024,633,1134.0,240.0,80,28,451,143,15.0,30.05,30.066666666666663,440.4296875,1.8791666666666669,16.0,3
1,2010.0,1.024,602,1107.0,240.0,80,32,318,366,65.0,19.155,19.155714285714286,310.546875,1.325,16.0,3
1,2010.0,1.024,576,999.0,240.0,80,28,266,398,65.0,19.155,19.155714285714286,259.765625,1.1083333333333334,16.0,3
1,2010.0,1.024,610,800.0,240.0,80,32,284,362,35.0,8.12,8.114285714285714,277.34375,1.1833333333333331,16.0,3
2,2010.0,1.024,610,800.0,240.0,80,32,1321,303,106.0,12.47,12.462264150943396,1290.0390625,5.504166666666666,16.0,1
2,2010.0,1.024,610,800.0,240.0,80,32,655,71,38.0,17.23,17.236842105263158,639.6484375,2.7291666666666665,16.0,1
2,2010.0,1.024,610,800.0,240.0,80,32,408,113,28.0,14.56,14.571428571428571,398.4375,1.7,16.0,3
2,2010.0,1.024,648,800.0,240.0,80,32,881,250,35.0,25.17,25.17142857142857,860.3515625,3.670833333333333,16.0,1
2,2010.0,2.0,648,800.0,240.0,80,32,521,208,35.0,14.9,14.885714285714286,260.5,2.1708333333333334,16.0,3
2,2010.0,1.024,601,800.0,240.0,12,12,517,175,23.0,22.46,22.47826086956522,504.8828125,2.154166666666667,16.0,3
2,2010.0,0.512,500,700.0,240.0,16,8,418,83,23.0,18.19,18.17391304347826,816.40625,1.7416666666666667,16.0,3
2,2010.0,0.512,500,700.0,240.0,16,8,286,221,12.0,23.84,23.83333333333333,558.59375,1.1916666666666669,16.0,3
2,2010.0,1.024,450,625.0,240.0,40,32,400,49,28.0,14.28,14.285714285714286,390.625,1.6666666666666667,16.0,3
2,2010.0,1.024,576,999.0,216.0,72,28,209,57,23.0,9.1,9.08695652173913,204.1015625,0.9675925925925926,16.0,3
2,2010.0,1.024,300,900.0,192.0,12,6,171,52,23.0,7.42,7.434782608695652,166.9921875,0.890625,16.0,3
2,2010.0,1.024,300,900.0,192.0,12,8,107,41,14.0,7.64,7.642857142857143,104.4921875,0.5572916666666666,16.0,2
2,2010.0,1.024,350,900.0,192.0,24,3,211,56,58.0,3.64,3.6379310344827593,206.0546875,1.0989583333333333,16.0,3
1,2010.0,1.024,300,900.0,192.0,24,3,1186,339,65.0,19.155,19.155714285714286,1158.203125,6.177083333333333,16.0,1
0,2010.0,1.024,425,900.0,384.0,1,1,276,401,11.0,25.08,25.09090909090909,269.53125,0.71875,16.0,3
1,2010.0,0.512,425,900.0,384.0,1,1,138,149,19.1,7.22,7.225130890052355,269.53125,0.359375,16.0,3
2,2010.0,0.512,425,900.0,384.0,1,1,124,124,25.0,4.96,4.96,242.1875,0.3229166666666667,16.0,2
2,2010.0,0.512,425,900.0,384.0,2,1,115,42,14.0,8.19,8.214285714285714,224.609375,0.2994791666666667,16.0,2
2,2010.0,0.512,300,900.0,384.0,2,2,139,221,14.0,9.94,9.928571428571429,271.484375,0.3619791666666667,16.0,3
1,2010.0,0.512,300,900.0,384.0,2,2,236,362,13.0,18.19,18.153846153846157,460.9375,0.6145833333333334,16.0,3
1,2010.0,0.512,222,900.0,384.0,2,2,200,270,65.0,19.155,19.155714285714286,390.625,0.5208333333333334,16.0,3
1,2010.0,1.024,300,900.0,384.0,2,2,214,320,11.0,19.5,19.454545454545453,208.984375,0.5572916666666666,16.0,3
1,2010.0,1.024,300,900.0,384.0,2,2,214,320,11.0,19.5,19.454545454545453,208.984375,0.5572916666666666,16.0,3
1,2010.0,1.024,183,900.0,384.0,3,1,181,330,7.0,25.88,25.857142857142858,176.7578125,0.4713541666666667,16.0,3
1,2010.0,0.512,200,900.0,384.0,1,1,188,382,65.0,19.155,19.155714285714286,367.1875,0.4895833333333333,16.0,3
1,2010.0,0.512,200,900.0,384.0,2,1,175,353,65.0,19.155,19.155714285714286,341.796875,0.4557291666666667,16.0,3
1,2010.0,0.512,183,900.0,384.0,2,2,191,290,65.0,19.155,19.155714285714286,373.046875,0.4973958333333333,16.0,3
2,2010.0,0.512,183,900.0,384.0,2,2,603,191,49.0,12.3,12.306122448979592,1177.734375,1.5703125,16.0,3
2,2010.0,0.512,100,900.0,384.0,1,1,111,27,14.0,7.96,7.928571428571429,216.796875,0.2890625,16.0,2
2,2010.0,1.024,200,900.0,384.0,4,2,111,27,14.0,7.96,7.928571428571429,108.3984375,0.2890625,16.0,2
2,2010.0,0.512,200,900.0,384.0,1,1,111,27,14.0,7.96,7.928571428571429,216.796875,0.2890625,16.0,2
2,2010.0,0.512,166,900.0,384.0,1,1,151,149,14.0,10.76,10.785714285714286,294.921875,0.3932291666666667,16.0,3
1,2010.0,0.512,175,900.0,384.0,4,2,332,188,65.0,19.155,19.155714285714286,648.4375,0.8645833333333334,16.0,3
2,2010.0,1.024,250,166.0,384.0,4,2,219,69,20.0,10.94,10.95,213.8671875,0.5703125,16.0,3
2,2009.0,0.896,780,1625.0,2560.0,160,64,1171,150,289.0,4.05,4.051903114186851,1306.919642857143,0.457421875,17.0,1
2,2009.0,0.896,886,1502.0,2560.0,160,64,1401,106,219.0,6.4,6.397260273972603,1563.616071428571,0.547265625,17.0,1
1,2009.0,1.024,680,900.0,960.0,48,32,2249,393,294.0,7.65,7.649659863945578,2196.2890625,2.3427083333333334,17.0,1
1,2009.0,1.024,580,900.0,960.0,48,32,2266,410,228.0,9.94,9.93859649122807,2212.890625,2.3604166666666666,17.0,1
1,2009.0,1.024,680,900.0,960.0,48,32,1966,404,151.0,13.02,13.019867549668874,1919.921875,2.0479166666666666,17.0,1
1,2009.0,1.024,601,700.0,960.0,80,32,1533,103,190.0,8.07,8.06842105263158,1497.0703125,1.596875,17.0,1
2,2009.0,1.024,300,900.0,896.0,56,24,780,100,108.0,7.22,7.222222222222222,761.71875,0.8705357142857143,17.0,1
2,2009.0,1.024,1395,2001.0,896.0,56,32,433,80,75.0,5.77,5.773333333333333,422.8515625,0.4832589285714285,17.0,3
1,2009.0,0.512,1035,2000.0,896.0,56,32,720,416,65.0,19.155,19.155714285714286,1406.25,0.8035714285714286,17.0,1
1,2009.0,1.024,1090,1750.0,896.0,56,16,866,472,65.0,19.155,19.155714285714286,845.703125,0.9665178571428572,17.0,1
2,2009.0,1.024,1090,1750.0,896.0,48,16,621,440,75.0,8.28,8.28,606.4453125,0.6930803571428571,17.0,3
2,2009.0,1.024,1090,1750.0,896.0,48,16,412,59,65.0,6.34,6.338461538461538,402.34375,0.4598214285714285,17.0,3
2,2009.0,1.024,784,1710.0,896.0,56,16,618,91,150.0,4.12,4.12,603.515625,0.6897321428571429,17.0,3
2,2009.0,1.024,1100,1625.0,896.0,56,16,618,91,150.0,4.12,4.12,603.515625,0.6897321428571429,17.0,3
2,2009.0,1.024,1395,1500.0,896.0,56,32,679,308,60.0,11.31,11.316666666666666,663.0859375,0.7578125,17.0,1
2,2009.0,1.024,1410,1500.0,896.0,56,32,504,407,65.0,19.155,19.155714285714286,492.1875,0.5625,17.0,3
2,2009.0,0.512,1410,1500.0,896.0,56,32,322,80,65.0,19.155,19.155714285714286,628.90625,0.359375,17.0,3
2,2009.0,0.512,1090,1500.0,896.0,56,16,538,139,141.0,3.82,3.8156028368794326,1050.78125,0.6004464285714286,17.0,3
2,2009.0,0.768,650,800.0,480.0,24,8,405,90,59.0,6.87,6.864406779661017,527.34375,0.84375,17.0,3
1,2009.0,1.024,350,900.0,192.0,24,3,1351,328,108.0,12.51,12.50925925925926,1319.3359375,7.036458333333333,17.0,1
1,2009.0,1.024,350,900.0,192.0,24,3,1156,336,86.0,13.44,13.44186046511628,1128.90625,6.020833333333333,17.0,1
1,2009.0,0.512,350,900.0,192.0,24,3,769,425,95.0,8.1,8.094736842105263,1501.953125,4.005208333333333,17.0,1
1,2009.0,0.512,300,900.0,192.0,24,3,906,172,80.0,11.32,11.325,1769.53125,4.71875,17.0,1
2,2009.0,0.512,200,900.0,192.0,12,8,155,58,40.0,3.88,3.875,302.734375,0.8072916666666666,17.0,3
2,2009.0,0.256,200,900.0,192.0,12,8,186,151,34.0,5.46,5.470588235294118,726.5625,0.96875,17.0,3
2,2009.0,1.024,350,900.0,192.0,24,3,469,73,45.0,10.42,10.422222222222222,458.0078125,2.442708333333333,17.0,3
1,2009.0,1.024,350,900.0,192.0,24,3,512,285,65.0,19.155,19.155714285714286,500.0,2.6666666666666665,17.0,3
1,2009.0,0.512,300,900.0,192.0,24,3,463,375,65.0,19.155,19.155714285714286,904.296875,2.411458333333333,17.0,3
1,2009.0,0.512,350,900.0,192.0,16,3,401,320,65.0,19.155,19.155714285714286,783.203125,2.0885416666666665,17.0,3
1,2009.0,0.256,350,900.0,192.0,24,3,219,405,65.0,19.155,19.155714285714286,855.46875,1.140625,17.0,3
2,2009.0,1.024,300,900.0,192.0,24,3,569,69,28.0,20.33,20.321428571428573,555.6640625,2.9635416666666665,17.0,3
2,2009.0,0.512,300,900.0,192.0,24,3,107,41,14.0,7.64,7.642857142857143,208.984375,0.5572916666666666,17.0,2
2,2009.0,1.024,533,900.0,192.0,12,8,205,61,23.0,8.92,8.91304347826087,200.1953125,1.0677083333333333,17.0,3
2,2009.0,1.024,756,900.0,192.0,8,4,543,78,69.0,7.87,7.869565217391305,530.2734375,2.828125,17.0,3
2,2009.0,1.024,700,900.0,192.0,24,3,201,47,23.0,8.74,8.73913043478261,196.2890625,1.046875,17.0,3
2,2009.0,0.512,300,900.0,192.0,24,3,121,92,14.0,8.68,8.642857142857142,236.328125,0.6302083333333334,17.0,2
2,2009.0,0.512,300,900.0,192.0,24,3,211,56,58.0,3.64,3.6379310344827593,412.109375,1.0989583333333333,17.0,3
2,2009.0,1.024,800,900.0,192.0,12,4,146,35,23.0,6.36,6.3478260869565215,142.578125,0.7604166666666666,17.0,3
2,2009.0,1.024,533,900.0,192.0,12,4,266,272,23.0,11.55,11.565217391304348,259.765625,1.3854166666666667,17.0,3
1,2009.0,1.024,327,900.0,192.0,12,4,665,415,65.0,19.155,19.155714285714286,649.4140625,3.4635416666666665,17.0,1
1,2009.0,0.512,133,900.0,384.0,1,1,123,408,65.0,19.155,19.155714285714286,240.234375,0.3203125,17.0,2
2,2009.0,0.256,66,900.0,384.0,1,1,70,186,65.0,19.155,19.155714285714286,273.4375,0.1822916666666666,17.0,2
2,2009.0,0.256,670,1050.0,384.0,16,16,75,73,23.0,3.27,3.260869565217391,292.96875,0.1953125,17.0,2
2,2009.0,0.512,650,1000.0,384.0,16,16,136,128,28.0,4.85,4.857142857142857,265.625,0.3541666666666667,17.0,3
1,2009.0,0.512,650,1000.0,384.0,16,16,135,26,65.0,19.155,19.155714285714286,263.671875,0.3515625,17.0,3
1,2009.0,0.512,650,800.0,384.0,24,16,148,369,65.0,19.155,19.155714285714286,289.0625,0.3854166666666667,17.0,3
1,2009.0,0.512,500,800.0,384.0,24,16,135,377,65.0,19.155,19.155714285714286,263.671875,0.3515625,17.0,3
2,2009.0,0.512,650,775.0,384.0,16,16,122,36,14.0,8.72,8.714285714285714,238.28125,0.3177083333333333,17.0,2
2,2009.0,0.512,625,703.0,384.0,16,16,108,46,65.0,19.155,19.155714285714286,210.9375,0.28125,17.0,2
2,2009.0,0.256,575,700.0,384.0,24,16,108,46,65.0,19.155,19.155714285714286,421.875,0.28125,17.0,2
2,2009.0,0.512,550,700.0,384.0,24,16,108,46,65.0,19.155,19.155714285714286,210.9375,0.28125,17.0,2
2,2009.0,0.512,600,700.0,384.0,4,4,97,39,30.5,3.19,3.180327868852459,189.453125,0.2526041666666667,17.0,2
2,2009.0,1.024,250,166.0,384.0,4,2,92,294,65.0,19.155,19.155714285714286,89.84375,0.2395833333333333,17.0,2
2,2009.0,1.024,125,166.0,384.0,2,2,134,137,65.0,19.155,19.155714285714286,130.859375,0.3489583333333333,17.0,3
2,2008.0,4.0,652,1750.0,2560.0,80,32,1248,134,189.0,6.6,6.603174603174603,312.0,0.4875,18.0,1
2,2008.0,1.024,1552,1750.0,2560.0,80,32,1550,117,204.0,7.6,7.598039215686274,1513.671875,0.60546875,18.0,1
2,2008.0,1.024,1552,1750.0,2560.0,80,32,1181,121,236.0,5.0,5.004237288135593,1153.3203125,0.461328125,18.0,1
2,2008.0,0.896,735,1500.0,2560.0,80,32,1221,88,202.0,6.05,6.044554455445544,1362.7232142857142,0.476953125,18.0,1
2,2008.0,1.536,1237,1750.0,2048.0,64,32,979,106,150.0,6.52,6.526666666666666,637.3697916666666,0.47802734375,18.0,1
2,2008.0,1.536,1192,1750.0,2048.0,64,48,947,454,65.0,19.155,19.155714285714286,616.5364583333334,0.46240234375,18.0,1
1,2008.0,1.024,1002,1500.0,896.0,56,16,1309,565,286.0,4.58,4.576923076923077,1278.3203125,1.4609375,18.0,1
1,2008.0,0.512,1000,1500.0,896.0,56,16,1391,72,150.0,9.27,9.273333333333332,2716.796875,1.5524553571428572,18.0,1
1,2008.0,0.512,1000,1500.0,896.0,56,16,1132,542,250.0,4.53,4.528,2210.9375,1.2633928571428572,18.0,1
1,2008.0,0.512,1100,1500.0,896.0,56,16,953,110,110.0,8.67,8.663636363636364,1861.328125,1.0636160714285714,18.0,1
1,2008.0,0.512,1050,1500.0,896.0,56,16,860,81,95.0,9.06,9.052631578947368,1679.6875,0.9598214285714286,18.0,1
1,2008.0,0.512,900,1375.0,896.0,56,16,709,224,165.0,4.29,4.296969696969697,1384.765625,0.7912946428571429,18.0,1
1,2008.0,0.512,1065,1250.0,896.0,56,32,822,422,349.0,2.36,2.355300859598854,1605.46875,0.9174107142857144,18.0,1
1,2008.0,0.512,765,1250.0,896.0,56,32,432,92,75.0,5.76,5.76,843.75,0.4821428571428571,18.0,3
2,2008.0,1.024,720,1250.0,896.0,56,32,676,509,65.0,19.155,19.155714285714286,660.15625,0.7544642857142857,18.0,1
2,2008.0,1.024,1000,1200.0,896.0,56,16,628,68,100.0,6.28,6.28,613.28125,0.7008928571428571,18.0,3
2,2008.0,1.024,900,1200.0,896.0,56,16,467,117,75.0,6.23,6.226666666666667,456.0546875,0.5212053571428571,18.0,3
2,2008.0,0.512,935,1066.0,896.0,56,16,384,158,78.0,4.93,4.923076923076923,750.0,0.4285714285714285,18.0,3
2,2008.0,0.512,850,1200.0,800.0,40,16,467,365,70.0,6.67,6.671428571428572,912.109375,0.58375,18.0,3
2,2008.0,0.512,850,1200.0,800.0,40,16,358,74,65.0,5.51,5.507692307692308,699.21875,0.4475,18.0,3
1,2008.0,0.512,850,1195.0,800.0,40,16,478,187,65.0,19.155,19.155714285714286,933.59375,0.5975,18.0,3
1,2008.0,0.512,800,1100.0,800.0,40,16,548,288,65.0,19.155,19.155714285714286,1070.3125,0.685,18.0,3
1,2008.0,0.512,840,1050.0,800.0,40,16,366,248,65.0,19.155,19.155714285714286,714.84375,0.4575,18.0,3
2,2008.0,1.024,800,1000.0,800.0,40,16,462,117,75.0,6.15,6.16,451.171875,0.5775,18.0,3
2,2008.0,0.512,675,1000.0,800.0,40,16,379,135,75.0,5.05,5.053333333333334,740.234375,0.47375,18.0,3
2,2008.0,1.024,700,1000.0,800.0,40,16,379,135,75.0,5.05,5.053333333333334,370.1171875,0.47375,18.0,3
2,2008.0,0.512,628,1000.0,800.0,40,16,424,130,65.0,6.53,6.523076923076923,828.125,0.53,18.0,3
2,2008.0,0.512,500,1000.0,800.0,40,16,460,109,60.0,7.67,7.666666666666667,898.4375,0.575,18.0,3
2,2008.0,0.512,690,1000.0,800.0,40,16,798,518,197.0,4.05,4.050761421319797,1558.59375,0.9975,18.0,1
2,2008.0,0.512,690,1000.0,800.0,40,16,769,366,140.0,5.49,5.492857142857143,1501.953125,0.96125,18.0,1
2,2008.0,0.512,625,995.0,800.0,40,16,481,94,125.0,3.84,3.848,939.453125,0.60125,18.0,3
2,2008.0,0.512,625,993.0,800.0,40,16,481,94,125.0,3.84,3.848,939.453125,0.60125,18.0,3
2,2008.0,0.512,625,993.0,800.0,40,16,326,106,60.0,5.43,5.433333333333334,636.71875,0.4075,18.0,3
2,2008.0,0.512,750,900.0,800.0,40,16,505,60,95.0,5.32,5.315789473684211,986.328125,0.63125,18.0,3
2,2008.0,0.512,750,900.0,800.0,40,16,345,111,90.0,3.83,3.8333333333333335,673.828125,0.43125,18.0,3
0,2008.0,2.0,750,850.0,800.0,40,16,1341,473,160.0,8.38,8.38125,670.5,1.67625,18.0,1
0,2008.0,1.024,503,850.0,800.0,40,16,1165,465,150.0,7.77,7.766666666666667,1137.6953125,1.45625,18.0,1
1,2008.0,1.024,750,850.0,800.0,40,16,1539,527,65.0,19.155,19.155714285714286,1502.9296875,1.92375,18.0,1
2,2008.0,0.384,485,800.0,480.0,24,8,350,118,84.0,4.17,4.166666666666667,911.4583333333331,0.7291666666666666,18.0,3
2,2008.0,0.384,450,800.0,480.0,24,8,332,154,105.0,3.16,3.1619047619047618,864.5833333333334,0.6916666666666667,18.0,3
1,2008.0,0.512,719,1001.0,192.0,16,8,384,50,59.0,6.51,6.508474576271187,750.0,2.0,18.0,3
1,2008.0,0.512,576,999.0,192.0,64,28,208,156,65.0,19.155,19.155714285714286,406.25,1.0833333333333333,18.0,3
1,2008.0,0.256,576,999.0,192.0,64,28,219,39,48.0,4.57,4.5625,855.46875,1.140625,18.0,3
1,2008.0,0.512,797,900.0,192.0,16,8,150,155,65.0,19.155,19.155714285714286,292.96875,0.78125,18.0,3
2,2008.0,0.512,719,900.0,192.0,16,8,198,92,35.0,5.65,5.6571428571428575,386.71875,1.03125,18.0,3
2,2008.0,0.512,719,900.0,192.0,16,8,173,135,50.0,3.45,3.46,337.890625,0.9010416666666666,18.0,3
1,2008.0,0.256,876,891.0,192.0,16,16,232,331,65.0,19.155,19.155714285714286,906.25,1.2083333333333333,18.0,3
1,2008.0,0.512,850,891.0,192.0,16,16,130,48,65.0,19.155,19.155714285714286,253.90625,0.6770833333333334,18.0,3
2,2008.0,0.512,850,891.0,192.0,16,16,217,156,45.0,4.82,4.822222222222222,423.828125,1.1302083333333333,18.0,3
2,2008.0,1.024,850,891.0,192.0,16,16,137,62,23.0,5.96,5.956521739130435,133.7890625,0.7135416666666666,18.0,3
2,2008.0,0.512,850,891.0,192.0,16,16,270,328,29.0,9.32,9.310344827586206,527.34375,1.40625,18.0,3
2,2008.0,0.512,797,891.0,192.0,16,16,132,39,23.0,5.75,5.739130434782608,257.8125,0.6875,18.0,3
2,2008.0,1.024,875,891.0,192.0,16,16,119,67,20.0,5.95,5.95,116.2109375,0.6197916666666666,18.0,2
2,2008.0,0.512,797,891.0,192.0,16,16,104,74,20.0,5.18,5.2,203.125,0.5416666666666666,18.0,2
2,2008.0,0.512,706,891.0,192.0,16,8,122,172,20.0,6.08,6.1,238.28125,0.6354166666666666,18.0,2
2,2008.0,0.512,602,800.0,192.0,64,24,135,40,50.0,2.7,2.7,263.671875,0.703125,18.0,3
2,2008.0,0.512,850,800.0,192.0,16,8,157,66,65.0,19.155,19.155714285714286,306.640625,0.8177083333333334,18.0,3
2,2008.0,0.512,954,800.0,192.0,16,8,105,60,50.0,2.11,2.1,205.078125,0.546875,18.0,2
1,2008.0,0.512,719,800.0,192.0,16,8,465,469,65.0,19.155,19.155714285714286,908.203125,2.421875,18.0,3
1,2008.0,0.128,600,700.0,384.0,4,4,49,245,65.0,19.155,19.155714285714286,382.8125,0.1276041666666666,18.0,2
1,2008.0,0.256,587,695.0,384.0,4,4,236,429,20.0,11.79,11.8,921.875,0.6145833333333334,18.0,3
1,2008.0,0.512,590,690.0,384.0,4,4,103,34,20.0,5.13,5.15,201.171875,0.2682291666666667,18.0,2
1,2008.0,0.256,540,680.0,384.0,8,8,90,95,30.0,2.99,3.0,351.5625,0.234375,18.0,2
1,2008.0,0.256,450,660.0,384.0,24,16,121,298,65.0,19.155,19.155714285714286,472.65625,0.3151041666666667,18.0,2
2,2008.0,0.256,450,660.0,384.0,20,16,64,154,65.0,19.155,19.155714285714286,250.0,0.1666666666666666,18.0,2
2,2008.0,0.256,450,660.0,384.0,20,16,76,46,12.0,6.36,6.333333333333333,296.875,0.1979166666666666,18.0,2
2,2008.0,0.256,550,650.0,384.0,16,16,93,327,10.0,9.26,9.3,363.28125,0.2421875,18.0,2
2,2008.0,0.256,600,650.0,384.0,16,16,93,334,20.0,4.66,4.65,363.28125,0.2421875,18.0,2
2,2008.0,0.256,600,650.0,384.0,16,16,108,481,25.0,4.32,4.32,421.875,0.28125,18.0,2
1,2008.0,0.256,550,650.0,384.0,24,8,93,250,65.0,19.155,19.155714285714286,363.28125,0.2421875,18.0,2
1,2008.0,0.256,550,650.0,384.0,24,8,91,247,65.0,19.155,19.155714285714286,355.46875,0.2369791666666666,18.0,2
1,2008.0,0.256,550,650.0,384.0,24,8,98,260,65.0,19.155,19.155714285714286,382.8125,0.2552083333333333,18.0,2
1,2008.0,0.256,550,650.0,384.0,24,8,63,130,65.0,19.155,19.155714285714286,246.09375,0.1640625,18.0,2
2,2008.0,0.128,594,648.0,384.0,16,16,105,60,50.0,2.11,2.1,820.3125,0.2734375,18.0,2
2,2008.0,0.256,594,648.0,384.0,16,16,92,33,13.0,7.1,7.076923076923077,359.375,0.2395833333333333,18.0,2
2,2008.0,0.256,325,625.0,384.0,16,16,85,242,13.0,6.52,6.538461538461538,332.03125,0.2213541666666666,18.0,2
2,2008.0,0.256,425,625.0,384.0,24,16,82,344,65.0,19.155,19.155714285714286,320.3125,0.2135416666666666,18.0,2
2,2008.0,0.512,425,625.0,384.0,20,16,111,95,65.0,19.155,19.155714285714286,216.796875,0.2890625,18.0,2
2,2008.0,0.256,425,625.0,384.0,24,16,84,54,65.0,19.155,19.155714285714286,328.125,0.21875,18.0,2
2,2008.0,0.256,425,625.0,384.0,20,16,111,55,13.0,8.58,8.538461538461538,433.59375,0.2890625,18.0,2
2,2008.0,0.128,500,605.0,384.0,24,16,68,290,65.0,19.155,19.155714285714286,531.25,0.1770833333333333,18.0,2
1,2008.0,0.256,575,600.0,384.0,12,12,117,488,15.0,7.82,7.8,457.03125,0.3046875,18.0,2
2,2008.0,1.024,125,166.0,384.0,2,2,98,96,65.0,19.155,19.155714285714286,95.703125,0.2552083333333333,18.0,2
2,2008.0,1.024,143,166.0,384.0,4,2,86,20,65.0,19.155,19.155714285714286,83.984375,0.2239583333333333,18.0,2
2,2008.0,1.024,125,166.0,384.0,4,2,86,20,65.0,19.155,19.155714285714286,83.984375,0.2239583333333333,18.0,2
2,2008.0,1.024,250,164.0,384.0,4,4,86,20,65.0,19.155,19.155714285714286,83.984375,0.2239583333333333,18.0,2
2,2008.0,1.024,162,162.0,384.0,4,4,86,20,65.0,19.155,19.155714285714286,83.984375,0.2239583333333333,18.0,2
2,2008.0,1.024,147,150.0,384.0,8,16,86,20,65.0,19.155,19.155714285714286,83.984375,0.2239583333333333,18.0,2
2,2008.0,1.024,144,144.0,384.0,3,1,68,61,12.0,5.65,5.666666666666667,66.40625,0.1770833333333333,18.0,2
2,2008.0,1.024,144,144.0,384.0,3,1,75,102,65.0,19.155,19.155714285714286,73.2421875,0.1953125,18.0,2
2,2008.0,1.024,143,143.0,384.0,6,2,75,102,65.0,19.155,19.155714285714286,73.2421875,0.1953125,18.0,2
1,2007.0,0.512,1140,1750.0,2560.0,160,64,660,397,215.0,3.07,3.069767441860465,1289.0625,0.2578125,19.0,1
1,2007.0,2.0,1605,1750.0,2560.0,160,64,550,637,65.0,19.155,19.155714285714286,275.0,0.21484375,19.0,3
1,2007.0,1.024,1243,1750.0,2560.0,160,64,839,406,65.0,19.155,19.155714285714286,819.3359375,0.327734375,19.0,1
2,2007.0,1.536,926,1650.0,2048.0,128,32,562,168,65.0,19.155,19.155714285714286,365.8854166666667,0.2744140625,19.0,3
2,2007.0,0.768,1300,1600.0,2048.0,64,32,437,202,134.0,3.26,3.2611940298507465,569.0104166666666,0.21337890625,19.0,3
2,2007.0,0.768,1012,1502.0,2048.0,128,64,639,372,171.0,3.73,3.736842105263158,832.03125,0.31201171875,19.0,1
1,2007.0,0.128,750,850.0,800.0,40,8,115,162,65.0,19.155,19.155714285714286,898.4375,0.14375,19.0,2
1,2007.0,0.256,500,700.0,800.0,40,16,106,279,57.0,1.86,1.8596491228070176,414.0625,0.1325,19.0,2
1,2007.0,0.512,400,900.0,768.0,48,32,576,82,106.0,5.43,5.433962264150943,1125.0,0.75,19.0,3
1,2007.0,0.512,800,900.0,768.0,48,32,410,43,75.0,5.47,5.466666666666667,800.78125,0.5338541666666666,19.0,3
1,2007.0,0.512,800,900.0,768.0,48,32,628,397,200.0,3.14,3.14,1226.5625,0.8177083333333334,19.0,3
1,2007.0,0.256,2000,900.0,768.0,48,32,292,344,150.0,1.95,1.9466666666666668,1140.625,0.3802083333333333,19.0,3
2,2007.0,0.512,300,900.0,768.0,48,24,306,309,45.0,6.81,6.8,597.65625,0.3984375,19.0,3
2,2007.0,0.512,2000,900.0,768.0,48,32,118,44,42.0,2.8,2.8095238095238093,230.46875,0.1536458333333333,19.0,2
1,2007.0,0.256,300,900.0,768.0,48,24,135,287,65.0,19.155,19.155714285714286,527.34375,0.17578125,19.0,3
2,2007.0,0.512,300,900.0,768.0,48,24,462,175,65.0,7.11,7.107692307692307,902.34375,0.6015625,19.0,3
2,2007.0,0.512,300,2133.0,768.0,48,24,382,159,50.0,7.64,7.64,746.09375,0.4973958333333333,19.0,3
2,2007.0,0.512,900,2133.0,768.0,48,24,591,109,135.0,4.38,4.377777777777778,1154.296875,0.76953125,19.0,3
